Organization,date,rating_max,rating_max_max,diff
NousResearch,20241215,1084.4171651816514,1373.5123129166277,-289.0951477349763
NousResearch,20241218,1084.4049028460854,1372.4524723971635,-288.04756955107814
NousResearch,20241222,1084.3745709707582,1371.8168354408217,-287.4422644700635
NousResearch,20241230,1084.2729051109638,1373.4593976638484,-289.1864925528846
NousResearch,20250105,1084.426809829168,1374.203561220555,-289.77675139138705
NousResearch,20250115,1084.3513133101933,1373.7231773717144,-289.37186406152114
NousResearch,20250119,1084.271488238106,1374.2399172343833,-289.9684289962772
NousResearch,20250121,1084.2471436782532,1380.4142304412765,-296.16708676302324
NousResearch,20250122,1084.2471436782532,1380.4142304412765,-296.16708676302324
NousResearch,20250124,1084.2693635146084,1381.797608931306,-297.5282454166977
NousResearch,20250128,1084.296497005384,1381.9950998330671,-297.6986028276831
NousResearch,20250203,1084.264367119112,1383.5345465690066,-299.2701794498946
NousResearch,20250205,1084.1137328340897,1383.834545551439,-299.7208127173494
NousResearch,20250206,1084.2759720718975,1383.2100734039186,-298.9341013320211
NousResearch,20250209,1084.1813492637284,1384.2258425332157,-300.04449326948725
NousResearch,20250211,1084.299263086516,1383.920549101504,-299.6212860149881
NousResearch,20250214,1084.1922646012142,1384.63146356482,-300.4391989636058
NousResearch,20250217,1084.2232432911003,1402.237025188755,-318.0137818976548
NousResearch,20250221,1084.237769209589,1403.1097176988503,-318.8719484892613
NousResearch,20250227,1084.2381388912163,1403.4550352813053,-319.216896390089
NousResearch,20250303,1084.29507465121,1411.5470385735089,-327.25196392229896
NousResearch,20250311,1084.1900545244198,1406.6043132437896,-322.41425871936985
NousResearch,20250315,1084.1742891141462,1405.9700620095723,-321.7957728954261
NousResearch,20250317,1084.239611797082,1406.142956265074,-321.90334446799193
NousResearch,20250320,1084.2318327459147,1404.0372650160534,-319.8054322701387
NousResearch,20250325,1084.248593207548,1443.2684762576891,-359.01988305014106
NousResearch,20250326,1084.269250939927,1442.9589925419386,-358.68974160201174
Nvidia,20240109,1010.4342193763056,1184.4213902147933,-173.9871708384877
Nvidia,20240118,1016.708240946538,1195.3746851356248,-178.66644418908675
Nvidia,20240125,1024.0270959550664,1189.1909177910618,-165.16382183599535
Nvidia,20240202,1026.1145819801166,1185.0242535070245,-158.9096715269079
Nvidia,20240215,1031.1146963058743,1187.8907744246449,-156.77607811877056
Nvidia,20240305,1018.3662849596398,1206.0258696021788,-187.65958464253902
Nvidia,20240307,1018.4839055725664,1211.4484591782004,-192.96455360563402
Nvidia,20240313,1018.4839055725664,1192.3879927185628,-173.9040871459964
Nvidia,20240326,1018.337969401897,1170.1134953934936,-151.77552599159662
Nvidia,20240327,1077.0258701604898,1253.5558630630308,-176.52999290254093
Nvidia,20240403,1079.7648156655664,1255.9136160403054,-176.14880037473904
Nvidia,20240409,1081.0194271882333,1255.8232577594238,-174.80383057119047
Nvidia,20240410,1081.411576454991,1255.912690510752,-174.50111405576104
Nvidia,20240411,1081.7228440797437,1260.7410988821052,-179.01825480236153
Nvidia,20240413,1081.9030653697876,1259.5083527473555,-177.60528737756795
Nvidia,20240418,1082.3264613122917,1258.3213973971626,-175.99493608487091
Nvidia,20240419,1082.168496891548,1258.8236517153468,-176.65515482379874
Nvidia,20240422,1082.090461969644,1258.8651046852444,-176.77464271560052
Nvidia,20240426,1082.0509148668784,1257.3994068657073,-175.34849199882888
